emp_no,last_name,title,from_date,birth_date,first_name,to_date
463310,Melichar,Senior Engineer,1998-06-24,1952-02-22,Yoshimitsu,9999-01-01
463311,Scharstein,Engineer,1986-03-31,1953-06-18,Fuqing,1995-03-31
463311,Scharstein,Senior Engineer,1995-03-31,1953-06-18,Fuqing,9999-01-01
463312,Godskesen,Staff,1999-08-11,1954-01-19,Keung,9999-01-01
463316,Iwayama,Senior Engineer,1992-02-22,1954-12-21,Seongbae,9999-01-01
463317,Baar,Senior Staff,1996-05-27,1955-08-10,Marco,9999-01-01
463317,Baar,Staff,1990-05-28,1955-08-10,Marco,1996-05-27
463327,Keirsey,Engineer,1986-07-04,1954-05-07,Udo,1991-07-04
463327,Keirsey,Senior Engineer,1991-07-04,1954-05-07,Udo,9999-01-01
463334,Peak,Assistant Engineer,1996-12-13,1955-10-27,Tran,9999-01-01
463340,Buchter,Senior Engineer,1997-07-12,1953-07-04,Danae,9999-01-01
463360,Benantar,Senior Staff,1995-08-08,1953-10-25,Ung,9999-01-01
463360,Benantar,Staff,1987-08-08,1953-10-25,Ung,1995-08-08
463368,Irland,Engineer,1986-04-11,1955-03-12,Kotesh,1991-04-11
463368,Irland,Senior Engineer,1991-04-11,1955-03-12,Kotesh,9999-01-01
463370,Eiter,Staff,1998-10-31,1954-07-23,Khue,9999-01-01
463377,Ranai,Staff,1999-07-12,1955-04-10,Greger,9999-01-01
463388,Wrigley,Senior Staff,1986-05-04,1952-05-31,Udaiprakash,9999-01-01
463392,Vandervoorde,Senior Staff,2001-12-19,1955-01-31,Masoud,9999-01-01
463392,Vandervoorde,Staff,1994-12-19,1955-01-31,Masoud,2001-12-19
463393,Takkinen,Engineer,1988-01-21,1952-08-23,Bilhanan,1994-01-20
463393,Takkinen,Senior Engineer,1994-01-20,1952-08-23,Bilhanan,9999-01-01
463397,Kenevan,Senior Staff,1993-03-21,1952-03-25,Gay,9999-01-01
463401,Boyle,Senior Staff,1990-11-20,1953-09-29,Chrisa,9999-01-01
463401,Boyle,Staff,1985-11-20,1953-09-29,Chrisa,1990-11-20
463413,Lorys,Senior Engineer,1985-09-30,1954-03-10,Kristinn,9999-01-01
463426,DuCasse,Engineer,1986-12-02,1954-11-19,Tetsurou,1991-12-02
463426,DuCasse,Senior Engineer,1991-12-02,1954-11-19,Tetsurou,9999-01-01
463431,Samarati,Senior Staff,1994-05-12,1953-10-08,Lalit,9999-01-01
463431,Samarati,Staff,1988-05-12,1953-10-08,Lalit,1994-05-12
463444,Zambonelli,Assistant Engineer,1987-12-01,1955-12-28,Patricia,1992-11-30
463444,Zambonelli,Engineer,1992-11-30,1955-12-28,Patricia,1997-11-30
463444,Zambonelli,Senior Engineer,1997-11-30,1955-12-28,Patricia,9999-01-01
463449,Varman,Engineer,1988-10-06,1955-12-29,Aemilian,1996-10-06
463449,Varman,Senior Engineer,1996-10-06,1955-12-29,Aemilian,9999-01-01
463459,Farrag,Engineer,1986-11-21,1953-11-02,Mohammed,1992-11-20
463459,Farrag,Senior Engineer,1992-11-20,1953-11-02,Mohammed,9999-01-01
463463,Klerer,Senior Staff,1995-09-16,1955-05-29,Katsuyuki,9999-01-01
463464,Adachi,Engineer,1987-11-24,1954-04-21,Conor,1993-11-23
463464,Adachi,Senior Engineer,1993-11-23,1954-04-21,Conor,9999-01-01
463491,Dichev,Assistant Engineer,1991-05-11,1953-10-05,Jouko,1997-05-10
463491,Dichev,Engineer,1997-05-10,1953-10-05,Jouko,9999-01-01
463500,Terkki,Senior Staff,1999-01-10,1952-06-07,Lorien,9999-01-01
463500,Terkki,Staff,1990-01-10,1952-06-07,Lorien,1999-01-10
463519,Munch,Senior Staff,1996-03-24,1952-06-19,Navid,9999-01-01
463524,Papadias,Assistant Engineer,1989-08-07,1953-11-14,Koldo,1995-08-07
463524,Papadias,Engineer,1995-08-07,1953-11-14,Koldo,2001-08-06
463524,Papadias,Senior Engineer,2001-08-06,1953-11-14,Koldo,9999-01-01
463529,Kusakabe,Engineer,1985-02-15,1952-08-21,Inderjeet,1993-02-15
463529,Kusakabe,Senior Engineer,1993-02-15,1952-08-21,Inderjeet,9999-01-01
463537,Kulisch,Senior Staff,1993-03-18,1953-10-16,Sashi,9999-01-01
463537,Kulisch,Staff,1988-03-18,1953-10-16,Sashi,1993-03-18
463544,Gornas,Engineer,1988-04-20,1954-01-06,Dietrich,1993-04-20
463544,Gornas,Senior Engineer,1993-04-20,1954-01-06,Dietrich,9999-01-01
463548,Huhdanpaa,Engineer,1999-10-04,1952-11-16,Chinho,9999-01-01
463551,Ramaiah,Engineer,1985-02-24,1952-08-22,Luerbio,1990-02-24
463551,Ramaiah,Senior Engineer,1990-02-24,1952-08-22,Luerbio,9999-01-01
463552,Brodie,Staff,1996-07-07,1953-02-19,Boaz,9999-01-01
463554,Kranzdorf,Engineer,1986-12-24,1953-11-13,Kristina,1992-12-23
463554,Kranzdorf,Senior Engineer,1992-12-23,1953-11-13,Kristina,9999-01-01
463556,Emmart,Senior Staff,1995-11-20,1954-01-07,Monique,9999-01-01
463556,Emmart,Staff,1988-11-19,1954-01-07,Monique,1995-11-20
463615,Quittner,Senior Staff,1992-06-09,1954-05-09,Sariel,9999-01-01
463615,Quittner,Staff,1985-06-09,1954-05-09,Sariel,1992-06-09
463621,Kobara,Engineer,1986-11-24,1955-07-02,Lidong,1991-11-24
463621,Kobara,Senior Engineer,1991-11-24,1955-07-02,Lidong,9999-01-01
463649,Picaronny,Senior Staff,1995-09-25,1953-01-26,Leaf,9999-01-01
463649,Picaronny,Staff,1988-09-24,1953-01-26,Leaf,1995-09-25
463658,Kroha,Staff,1995-09-07,1955-08-08,Weiyi,9999-01-01
463659,Driscoll,Engineer,1991-09-27,1955-03-13,Gretta,1998-09-27
463659,Driscoll,Senior Engineer,1998-09-27,1955-03-13,Gretta,9999-01-01
463660,Ratnakar,Senior Staff,1993-02-22,1953-02-27,Bedir,9999-01-01
463660,Ratnakar,Staff,1986-02-22,1953-02-27,Bedir,1993-02-22
463661,Janocha,Senior Staff,1988-11-08,1954-10-13,Minghong,9999-01-01
463665,Hutter,Engineer,1996-10-15,1954-08-13,Berthier,2001-10-15
463665,Hutter,Senior Engineer,2001-10-15,1954-08-13,Berthier,9999-01-01
463672,Kobara,Engineer,1989-03-05,1952-05-01,Jixiang,1995-03-05
463672,Kobara,Senior Engineer,1995-03-05,1952-05-01,Jixiang,9999-01-01
463679,Thimonier,Engineer,1988-04-07,1955-07-23,Constantijn,1993-04-07
463679,Thimonier,Senior Engineer,1993-04-07,1955-07-23,Constantijn,9999-01-01
463681,Kalefeld,Engineer,1988-11-06,1954-12-05,Gian,1995-11-07
463681,Kalefeld,Senior Engineer,1995-11-07,1954-12-05,Gian,9999-01-01
463696,Babu,Senior Staff,1995-01-21,1953-10-15,Sigeru,9999-01-01
463696,Babu,Staff,1988-01-21,1953-10-15,Sigeru,1995-01-21
463699,Bardell,Technique Leader,1997-09-08,1954-06-10,Roded,9999-01-01
463700,Maraist,Senior Staff,1998-12-22,1955-07-28,Giao,9999-01-01
463700,Maraist,Staff,1992-12-22,1955-07-28,Giao,1998-12-22
463717,Pell,Senior Staff,2001-01-12,1953-02-14,Mari,9999-01-01
463717,Pell,Staff,1996-01-13,1953-02-14,Mari,2001-01-12
463725,Zumaque,Engineer,1986-06-24,1952-08-14,Wonhee,1992-06-23
463725,Zumaque,Senior Engineer,1992-06-23,1952-08-14,Wonhee,9999-01-01
463731,Erev,Senior Staff,1994-10-19,1954-02-27,Weidon,9999-01-01
463731,Erev,Staff,1986-10-19,1954-02-27,Weidon,1994-10-19
463736,Smeets,Engineer,1985-07-14,1955-10-10,Howell,1994-07-14
463736,Smeets,Senior Engineer,1994-07-14,1955-10-10,Howell,9999-01-01
463738,Pellegrinelli,Senior Engineer,1998-08-13,1955-02-25,Hairong,9999-01-01
463746,Reistad,Staff,1995-07-13,1955-06-04,Berhard,9999-01-01
463748,Yeung,Assistant Engineer,1985-10-30,1952-06-23,Francesca,1994-10-30
463748,Yeung,Engineer,1994-10-30,1952-06-23,Francesca,9999-01-01
463751,Sommer,Engineer,1985-04-02,1953-05-04,Toshimi,1994-04-02
463751,Sommer,Senior Engineer,1994-04-02,1953-05-04,Toshimi,9999-01-01
463760,Carrera,Engineer,1987-10-25,1952-06-26,Charmane,1992-10-24
463760,Carrera,Senior Engineer,1992-10-24,1952-06-26,Charmane,9999-01-01
463768,Pillow,Engineer,1998-07-06,1955-05-19,Mihalis,9999-01-01
463777,Rosca,Senior Staff,2000-08-20,1953-05-20,Gor,9999-01-01
463777,Rosca,Staff,1993-08-20,1953-05-20,Gor,2000-08-20
463781,Heystek,Senior Staff,1990-12-13,1952-08-25,Val,9999-01-01
463781,Heystek,Staff,1985-12-13,1952-08-25,Val,1990-12-13
463785,Felder,Senior Staff,1985-05-11,1953-02-03,Marlo,9999-01-01
463793,Takanami,Senior Staff,2000-11-22,1952-03-27,Jongsuk,9999-01-01
463793,Takanami,Staff,1992-11-22,1952-03-27,Jongsuk,2000-11-22
463804,Potthoff,Engineer,1988-02-01,1955-11-08,Ymte,1994-01-31
463804,Potthoff,Senior Engineer,1994-01-31,1955-11-08,Ymte,9999-01-01
463806,Borstler,Engineer,1999-02-24,1953-08-25,Freyja,9999-01-01
463808,Mitchem,Engineer,1992-07-31,1953-09-22,Berni,1997-07-31
463808,Mitchem,Senior Engineer,1997-07-31,1953-09-22,Berni,9999-01-01
463814,Kandlur,Engineer,1985-02-17,1953-11-22,Lena,1993-02-17
463814,Kandlur,Senior Engineer,1993-02-17,1953-11-22,Lena,9999-01-01
463825,Coombs,Staff,1998-02-28,1953-04-26,Gao,9999-01-01
463845,Steinauer,Senior Engineer,1985-09-23,1954-05-02,Kiyomitsu,9999-01-01
463862,Compeau,Engineer,1993-03-30,1954-11-02,Baocai,1999-03-30
463862,Compeau,Senior Engineer,1999-03-30,1954-11-02,Baocai,9999-01-01
463869,Zumaque,Senior Staff,1992-08-21,1955-02-26,Tooru,9999-01-01
463869,Zumaque,Staff,1987-08-22,1955-02-26,Tooru,1992-08-21
463917,Cummings,Engineer,1986-11-02,1953-09-09,Harngdar,1992-11-01
463917,Cummings,Senior Engineer,1992-11-01,1953-09-09,Harngdar,9999-01-01
463921,Bahr,Staff,1999-11-24,1952-02-02,Lalit,9999-01-01
463932,Marakhovsky,Senior Staff,2001-09-09,1955-02-07,Conrado,9999-01-01
463932,Marakhovsky,Staff,1996-09-09,1955-02-07,Conrado,2001-09-09
463936,Schlenzig,Senior Staff,1994-05-08,1954-01-06,Giri,9999-01-01
463936,Schlenzig,Staff,1987-05-08,1954-01-06,Giri,1994-05-08
463945,Sifakis,Senior Staff,1994-07-29,1952-06-24,Mads,9999-01-01
463945,Sifakis,Staff,1985-07-29,1952-06-24,Mads,1994-07-29
463959,Zaccaria,Engineer,1985-04-12,1955-01-30,Lein,1991-04-11
463959,Zaccaria,Senior Engineer,1991-04-11,1955-01-30,Lein,9999-01-01
463973,Bierbaum,Senior Staff,1995-04-09,1953-05-03,Christ,9999-01-01
463973,Bierbaum,Staff,1987-04-09,1953-05-03,Christ,1995-04-09
463978,Pillow,Assistant Engineer,1988-01-24,1954-08-14,Pasqua,1995-01-24
463978,Pillow,Engineer,1995-01-24,1954-08-14,Pasqua,2002-01-24
463978,Pillow,Senior Engineer,2002-01-24,1954-08-14,Pasqua,9999-01-01
463980,Etalle,Senior Staff,1993-02-05,1953-12-01,Howell,9999-01-01
463980,Etalle,Staff,1987-02-06,1953-12-01,Howell,1993-02-05
463993,Serot,Engineer,1987-11-06,1952-05-16,Debaprosad,1993-11-05
463993,Serot,Senior Engineer,1993-11-05,1952-05-16,Debaprosad,9999-01-01
464001,Lanphier,Engineer,1988-04-03,1953-02-07,Shakhar,1994-04-03
464001,Lanphier,Senior Engineer,1994-04-03,1953-02-07,Shakhar,9999-01-01
464005,Merli,Engineer,1992-05-02,1954-03-17,Gino,1998-05-02
464005,Merli,Senior Engineer,1998-05-02,1954-03-17,Gino,9999-01-01
464010,Uhrig,Senior Staff,1991-06-04,1952-04-17,Constantijn,9999-01-01
464010,Uhrig,Staff,1986-06-04,1952-04-17,Constantijn,1991-06-04
464020,Kuzuoka,Engineer,1985-05-19,1952-03-04,Leaf,1993-05-19
464020,Kuzuoka,Senior Engineer,1993-05-19,1952-03-04,Leaf,9999-01-01
464022,Beznosov,Staff,1998-10-30,1953-01-22,Bartek,9999-01-01
464024,Yavatkar,Senior Engineer,1986-03-31,1953-06-04,Bangqing,9999-01-01
464025,Baezner,Engineer,1991-08-23,1954-09-30,Brigham,1996-08-22
464025,Baezner,Senior Engineer,1996-08-22,1954-09-30,Brigham,9999-01-01
464033,Beilner,Engineer,1988-06-02,1952-03-12,Fan,1993-06-02
464033,Beilner,Senior Engineer,1993-06-02,1952-03-12,Fan,9999-01-01
464040,Kavraki,Staff,1997-03-17,1954-04-21,Hyuncheol,9999-01-01
464050,Bratten,Senior Staff,1995-04-22,1955-11-16,Shan,9999-01-01
464050,Bratten,Staff,1989-04-22,1955-11-16,Shan,1995-04-22
464051,Worfolk,Senior Staff,1995-11-13,1952-03-13,Horward,9999-01-01
464051,Worfolk,Staff,1987-11-13,1952-03-13,Horward,1995-11-13
464054,Ranai,Engineer,1987-07-14,1954-06-17,Ger,1995-07-14
464054,Ranai,Senior Engineer,1995-07-14,1954-06-17,Ger,9999-01-01
464059,Rullman,Senior Staff,1999-05-03,1953-01-31,Harngdar,9999-01-01
464089,Sommer,Senior Staff,1999-03-07,1952-09-09,Fox,9999-01-01
464089,Sommer,Staff,1992-03-06,1952-09-09,Fox,1999-03-07
464102,Maraist,Engineer,1990-04-21,1954-03-05,Sibyl,1996-04-20
464102,Maraist,Senior Engineer,1996-04-20,1954-03-05,Sibyl,9999-01-01
464125,Schrooten,Senior Staff,1987-11-24,1954-11-05,Volkmar,9999-01-01
464140,Broomell,Senior Staff,1994-06-24,1952-12-25,Kolar,9999-01-01
464140,Broomell,Staff,1988-06-24,1952-12-25,Kolar,1994-06-24
464144,Ashish,Senior Staff,1995-10-26,1952-06-07,Mostafa,9999-01-01
464144,Ashish,Staff,1987-10-26,1952-06-07,Mostafa,1995-10-26
464151,Zumaque,Senior Staff,1986-08-14,1954-01-07,Fumitake,9999-01-01
464153,Stavenow,Senior Staff,1995-10-05,1953-02-26,Adly,9999-01-01
464153,Stavenow,Staff,1988-10-04,1953-02-26,Adly,1995-10-05
464154,Baaz,Senior Staff,1995-03-08,1953-04-05,Lena,9999-01-01
464154,Baaz,Staff,1986-03-08,1953-04-05,Lena,1995-03-08
464155,Horswill,Assistant Engineer,1996-10-06,1952-09-15,Sachar,9999-01-01
464160,Knightly,Engineer,1994-09-22,1954-10-03,Xiaoqiu,9999-01-01
464174,Broomell,Technique Leader,1988-08-30,1955-09-04,Palash,9999-01-01
464179,Krogh,Senior Engineer,1992-01-15,1955-04-11,Weiru,9999-01-01
464194,Brobst,Engineer,1988-07-23,1953-12-16,Sakthirel,1996-07-23
464194,Brobst,Senior Engineer,1996-07-23,1953-12-16,Sakthirel,9999-01-01
464200,Foong,Senior Staff,1992-11-03,1953-08-02,Junichi,9999-01-01
464200,Foong,Staff,1987-11-04,1953-08-02,Junichi,1992-11-03
464206,Hedayat,Senior Staff,1987-02-01,1952-10-03,Mantis,9999-01-01
464220,Shrader,Engineer,1987-10-03,1952-10-30,Sibyl,1996-10-02
464220,Shrader,Senior Engineer,1996-10-02,1952-10-30,Sibyl,9999-01-01
464242,Androutsos,Staff,1999-01-12,1955-02-28,Gen,9999-01-01
464282,Winter,Senior Engineer,1986-12-13,1954-08-06,Chriss,9999-01-01
464295,Hebden,Engineer,1988-08-22,1953-11-02,Jackson,1993-08-22
464295,Hebden,Senior Engineer,1993-08-22,1953-11-02,Jackson,9999-01-01
464310,Molenkamp,Senior Staff,1991-12-18,1955-04-19,Marit,9999-01-01
464312,Terwilliger,Engineer,1991-11-12,1953-08-22,Gunilla,1999-11-12
464312,Terwilliger,Senior Engineer,1999-11-12,1953-08-22,Gunilla,9999-01-01
464319,Lyonns,Senior Engineer,1995-02-12,1953-10-07,Uzi,9999-01-01
464322,Sessa,Senior Staff,1992-06-21,1952-05-26,Sandeepan,9999-01-01
464322,Sessa,Staff,1986-06-22,1952-05-26,Sandeepan,1992-06-21
464338,Vickson,Technique Leader,1988-04-12,1952-09-22,Cathie,9999-01-01
464339,Braccini,Staff,1998-07-08,1954-02-06,Chriss,9999-01-01
464346,Bazzichi,Senior Staff,1994-03-04,1954-06-10,Bernardo,9999-01-01
464346,Bazzichi,Staff,1988-03-04,1954-06-10,Bernardo,1994-03-04
464356,Sigstam,Senior Staff,1999-08-24,1952-09-10,Baruch,9999-01-01
464356,Sigstam,Staff,1991-08-24,1952-09-10,Baruch,1999-08-24
464365,Krogh,Senior Staff,1996-06-30,1952-09-06,Shaowen,9999-01-01
464365,Krogh,Staff,1987-07-01,1952-09-06,Shaowen,1996-06-30
464366,Krupka,Senior Engineer,1993-05-17,1953-06-17,Demos,9999-01-01
464367,Zhang,Technique Leader,1997-11-26,1954-09-13,Achilleas,9999-01-01
464372,Dalton,Senior Staff,1996-02-17,1953-02-25,Masadi,9999-01-01
464372,Dalton,Staff,1988-02-17,1953-02-25,Masadi,1996-02-17
464374,Slutz,Senior Engineer,1991-06-02,1955-10-12,Peternela,9999-01-01
464383,Nooteboom,Senior Staff,2000-07-18,1954-09-04,Chandrasekaran,9999-01-01
464383,Nooteboom,Staff,1995-07-19,1954-09-04,Chandrasekaran,2000-07-18
464386,Koblick,Senior Staff,1999-02-12,1952-09-07,Radhakrishnan,9999-01-01
464386,Koblick,Staff,1994-02-12,1952-09-07,Radhakrishnan,1999-02-12
464417,Isaak,Engineer,1986-04-08,1954-07-08,Seongbin,1992-04-07
464417,Isaak,Senior Engineer,1992-04-07,1954-07-08,Seongbin,9999-01-01
464425,Murtafg,Senior Staff,1996-08-30,1955-01-01,Shaunak,9999-01-01
464437,Kamble,Engineer,1988-10-06,1952-05-24,Steve,1993-10-06
464437,Kamble,Senior Engineer,1993-10-06,1952-05-24,Steve,9999-01-01
464439,Verhaegen,Senior Staff,1993-12-24,1955-05-13,Zhiguo,9999-01-01
464439,Verhaegen,Staff,1987-12-25,1955-05-13,Zhiguo,1993-12-24
464447,DuCasse,Senior Staff,1993-03-09,1953-04-11,Youngkon,9999-01-01
464447,DuCasse,Staff,1987-03-10,1953-04-11,Youngkon,1993-03-09
464454,Anandan,Engineer,1988-07-04,1952-11-26,Rosalyn,1997-07-04
464454,Anandan,Senior Engineer,1997-07-04,1952-11-26,Rosalyn,9999-01-01
464477,Yurek,Senior Staff,2001-04-12,1953-09-07,Xinan,9999-01-01
464477,Yurek,Staff,1994-04-12,1953-09-07,Xinan,2001-04-12
464478,Denna,Engineer,1986-08-17,1953-06-13,Nathan,1991-08-17
464478,Denna,Senior Engineer,1991-08-17,1953-06-13,Nathan,9999-01-01
464494,Veevers,Senior Staff,1987-03-30,1952-11-10,Eishiro,9999-01-01
464504,Shrader,Senior Staff,2002-05-16,1952-06-08,Weiwu,9999-01-01
464504,Shrader,Staff,1996-05-16,1952-06-08,Weiwu,2002-05-16
464515,Baezner,Engineer,1986-11-26,1953-10-05,Owen,1994-11-26
464515,Baezner,Senior Engineer,1994-11-26,1953-10-05,Owen,9999-01-01
464524,Minakawa,Senior Engineer,1998-12-29,1955-03-19,Youssef,9999-01-01
464534,Angelopoulos,Senior Engineer,1986-09-24,1953-04-13,Idoia,9999-01-01
464542,Holburn,Senior Engineer,1987-02-06,1953-05-27,Masako,9999-01-01
464544,Koshiba,Senior Staff,1994-07-02,1953-05-10,Duke,9999-01-01
464544,Koshiba,Staff,1986-07-02,1953-05-10,Duke,1994-07-02
464550,Lamparter,Senior Staff,1995-01-29,1955-06-15,Xuedong,9999-01-01
464550,Lamparter,Staff,1988-01-29,1955-06-15,Xuedong,1995-01-29
464555,Zastre,Senior Staff,1995-04-21,1955-10-26,Kellyn,9999-01-01
464555,Zastre,Staff,1990-04-21,1955-10-26,Kellyn,1995-04-21
464573,Roison,Senior Engineer,1987-09-08,1953-09-08,Kitty,9999-01-01
464588,Pargas,Senior Staff,1996-08-20,1953-12-08,Xiaoshan,9999-01-01
464588,Pargas,Staff,1988-08-20,1953-12-08,Xiaoshan,1996-08-20
464599,Collavizza,Staff,1998-04-05,1952-05-31,Ramya,9999-01-01
464600,Osgood,Engineer,1987-04-18,1952-02-20,Martijn,1994-04-18
464600,Osgood,Senior Engineer,1994-04-18,1952-02-20,Martijn,9999-01-01
464601,Garigliano,Senior Engineer,1992-02-01,1953-07-30,Honesty,9999-01-01
464604,Fiutem,Engineer,1985-12-28,1953-11-24,Tsutomu,1994-12-28
464604,Fiutem,Senior Engineer,1994-12-28,1953-11-24,Tsutomu,9999-01-01
464614,Siksek,Engineer,1988-02-11,1952-08-23,Arto,1996-02-11
464614,Siksek,Senior Engineer,1996-02-11,1952-08-23,Arto,9999-01-01
464622,Liesche,Senior Staff,1992-01-16,1954-12-31,Minghong,9999-01-01
464631,Vesna,Engineer,1986-08-23,1954-03-27,Greger,1994-08-23
464631,Vesna,Senior Engineer,1994-08-23,1954-03-27,Greger,9999-01-01
464639,Hardjono,Senior Engineer,1985-05-21,1952-08-29,Elgin,9999-01-01
464640,Fontet,Senior Staff,1991-03-23,1955-01-19,Elvia,9999-01-01
464640,Fontet,Staff,1986-03-23,1955-01-19,Elvia,1991-03-23
464650,Pramanik,Engineer,1986-07-30,1955-12-06,Sugwoo,1994-07-30
464650,Pramanik,Senior Engineer,1994-07-30,1955-12-06,Sugwoo,9999-01-01
464654,Pillow,Senior Staff,1997-04-05,1954-10-22,Ohad,9999-01-01
464657,Baba,Staff,1997-12-19,1954-04-06,Martine,9999-01-01
464692,Katiyar,Senior Staff,1987-02-02,1952-05-26,Paraskevi,9999-01-01
464695,Angel,Engineer,1989-06-02,1955-12-16,Lech,1994-06-02
464695,Angel,Senior Engineer,1994-06-02,1955-12-16,Lech,9999-01-01
464699,Barriga,Technique Leader,1990-12-22,1953-02-23,True,9999-01-01
464701,Paludetto,Senior Staff,1995-03-09,1955-06-14,Hongzhu,9999-01-01
464701,Paludetto,Staff,1988-03-08,1955-06-14,Hongzhu,1995-03-09
464708,Bierman,Staff,1996-02-11,1954-05-24,Taizo,9999-01-01
464713,Marletta,Engineer,1987-12-28,1953-06-26,Xiaoheng,1996-12-27
464713,Marletta,Senior Engineer,1996-12-27,1953-06-26,Xiaoheng,9999-01-01
464724,Luon,Senior Staff,1990-02-05,1955-07-19,Thanasis,9999-01-01
464724,Luon,Staff,1985-02-05,1955-07-19,Thanasis,1990-02-05
464725,Peac,Senior Engineer,1999-01-14,1955-06-10,Sedat,9999-01-01
464730,Halloran,Senior Staff,1987-12-10,1955-08-30,Susanna,9999-01-01
464744,Anick,Senior Staff,1991-10-10,1955-10-23,Ranan,9999-01-01
464744,Anick,Staff,1985-10-10,1955-10-23,Ranan,1991-10-10
464757,Brattka,Senior Engineer,1988-05-04,1952-05-02,Mingzeng,9999-01-01
464773,Leslie,Engineer,1990-06-09,1953-03-28,Yahiko,1998-06-09
464773,Leslie,Senior Engineer,1998-06-09,1953-03-28,Yahiko,9999-01-01
464799,Undy,Engineer,1987-01-14,1952-06-16,Dipankar,1992-01-14
464799,Undy,Senior Engineer,1992-01-14,1952-06-16,Dipankar,9999-01-01
464805,Quittner,Senior Staff,1992-07-04,1953-07-09,Sushant,9999-01-01
464805,Quittner,Staff,1987-07-05,1953-07-09,Sushant,1992-07-04
464818,Perez,Engineer,1988-09-01,1954-03-23,Rasiah,1993-09-01
464818,Perez,Senior Engineer,1993-09-01,1954-03-23,Rasiah,9999-01-01
464820,Linnainmaa,Engineer,1997-12-09,1955-01-03,Seshu,9999-01-01
464839,Marshall,Senior Staff,1997-05-09,1952-02-08,Youjian,9999-01-01
464839,Marshall,Staff,1992-05-09,1952-02-08,Youjian,1997-05-09
464845,Hooghiemstra,Engineer,1986-07-23,1955-03-13,Toong,1993-07-23
464845,Hooghiemstra,Senior Engineer,1993-07-23,1955-03-13,Toong,9999-01-01
464853,Schreiter,Engineer,1989-12-24,1953-01-31,Zhiwei,1998-12-24
464853,Schreiter,Senior Engineer,1998-12-24,1953-01-31,Zhiwei,9999-01-01
464857,Magliocco,Senior Staff,1988-03-07,1954-04-11,Limsoon,9999-01-01
464859,Bonifati,Engineer,1986-04-17,1952-10-27,Hyuncheol,1991-04-17
464859,Bonifati,Senior Engineer,1991-04-17,1952-10-27,Hyuncheol,9999-01-01
464864,Schmittgen,Senior Staff,1999-10-12,1954-01-02,Shen,9999-01-01
464865,Hofmeyr,Engineer,1996-11-13,1952-03-11,Jordanka,9999-01-01
464871,Alameldin,Technique Leader,1985-04-22,1953-01-11,Tze,9999-01-01
464889,Hettesheimer,Engineer,1986-06-20,1954-12-15,Berry,1994-06-20
464889,Hettesheimer,Senior Engineer,1994-06-20,1954-12-15,Berry,9999-01-01
464906,Stille,Engineer,1986-03-28,1953-03-28,Sachem,1994-03-28
464906,Stille,Senior Engineer,1994-03-28,1953-03-28,Sachem,9999-01-01
464909,Escriba,Engineer,1999-09-27,1954-05-08,Claudi,9999-01-01
464913,McDermid,Senior Staff,1993-06-13,1952-10-16,Shaunak,9999-01-01
464913,McDermid,Staff,1985-06-13,1952-10-16,Shaunak,1993-06-13
464914,Bolotov,Engineer,1986-05-15,1954-09-03,Jinxi,1995-05-15
464914,Bolotov,Senior Engineer,1995-05-15,1954-09-03,Jinxi,9999-01-01
464924,Auyong,Assistant Engineer,1991-07-19,1954-09-06,Tayeb,1999-07-19
464924,Auyong,Engineer,1999-07-19,1954-09-06,Tayeb,9999-01-01
464933,Kriebel,Technique Leader,1985-04-13,1954-08-18,Alair,9999-01-01
464935,Ranst,Engineer,1997-08-24,1953-09-11,Nimmagadda,9999-01-01
464937,Luit,Assistant Engineer,1997-11-05,1954-03-13,Fai,9999-01-01
464939,Eugenio,Senior Staff,1990-01-19,1954-06-14,Woody,9999-01-01
464942,Alpin,Staff,1997-02-13,1952-08-23,Shiv,9999-01-01
464953,Winter,Engineer,1987-03-17,1955-02-26,Toshimitsu,1993-03-16
464953,Winter,Senior Engineer,1993-03-16,1955-02-26,Toshimitsu,9999-01-01
464974,Birdsall,Engineer,1991-07-29,1952-11-03,Kiyokazu,1996-07-28
464974,Birdsall,Senior Engineer,1996-07-28,1952-11-03,Kiyokazu,9999-01-01
464976,Ecklund,Engineer,1988-09-05,1952-02-24,Licheng,1994-09-05
464976,Ecklund,Senior Engineer,1994-09-05,1952-02-24,Licheng,9999-01-01
464996,Lagarias,Senior Engineer,1998-01-11,1954-06-30,Takahira,9999-01-01
464999,Nanard,Engineer,1986-08-22,1954-09-08,Terresa,1993-08-22
464999,Nanard,Senior Engineer,1993-08-22,1954-09-08,Terresa,9999-01-01
465027,Schneeberger,Engineer,1988-04-07,1954-05-28,Valter,1994-04-07
465027,Schneeberger,Senior Engineer,1994-04-07,1954-05-28,Valter,9999-01-01
465033,Yetim,Senior Staff,1995-07-26,1954-04-20,Yuriy,9999-01-01
